event_id,ticket,position_id,event_type,action,symbol,lots,open_price,close_price,sl,tp,commission,swap,pips,profit,comment,magic_number,duration_sec,account_id,account_label,account_currency,open_time_xm,close_time_xm,open_time_vn,close_time_vn,trade_date_xm,trade_date_vn,usd_vnd_rate,profit_vnd,commission_vnd,swap_vnd,fx_rate_source,fx_rate_time_utc,source_system,etl_run_id,synced_at_utc,source_hash,is_deleted
400862814:126020928,118203790,118198675,trade,Sell,GOLD,0.01,,5147.96,,,0.0,0.0,,-13.16,,0,,400862814,A_main_trade,USD,2026-03-04T07:03:54+02:00,2026-03-04T07:03:54+02:00,2026-03-04T12:03:54+07:00,2026-03-04T12:03:54+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,f7c117f9dd15576d35e415607c07dad3bfb5874bb211ada4d0b6f465c2d4a7b5,False
400862814:126020885,118203749,118203749,trade,Buy,GOLD,0.01,,5148.64,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-04T07:03:50+02:00,2026-03-04T07:03:50+02:00,2026-03-04T12:03:50+07:00,2026-03-04T12:03:50+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,fa89b807dec08a3e1bf849d7a33eda8b54ae305498e6c7891cccb9e080606db3,False
400862814:126020831,118203688,118198957,trade,Sell,GOLD,0.01,,5147.83,,,0.0,0.0,,-13.49,,0,,400862814,A_main_trade,USD,2026-03-04T07:03:44+02:00,2026-03-04T07:03:44+02:00,2026-03-04T12:03:44+07:00,2026-03-04T12:03:44+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,4fd39e9a782fb91ea1b7b638332d39fa30782f98157f8caf498710b0241a15f1,False
400862814:126020677,118203555,118198442,trade,Sell,GOLD,0.01,,5147.65,,,0.0,0.0,,-16.16,,0,,400862814,A_main_trade,USD,2026-03-04T07:03:35+02:00,2026-03-04T07:03:35+02:00,2026-03-04T12:03:35+07:00,2026-03-04T12:03:35+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,6695c14d928d1c7aec16b887d385dc3be0e3bb45791fbc70f1dfbb8a69bab5db,False
400862814:126016640,118199966,118199966,trade,Buy,GOLD,0.01,,5158.69,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-04T06:58:32+02:00,2026-03-04T06:58:32+02:00,2026-03-04T11:58:32+07:00,2026-03-04T11:58:32+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,34f12bb132e743fc326f769f83a512f1b6a524a75067885dbf26cb2e0c8ada23,False
400862814:126015581,118198957,118198957,trade,Buy,GOLD,0.01,,5161.32,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-04T06:56:50+02:00,2026-03-04T06:56:50+02:00,2026-03-04T11:56:50+07:00,2026-03-04T11:56:50+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,dd1a31071ca97501e6768545f8d2ee10265a20f92badd00c99b0ea261b505342,False
400862814:126015474,118198851,118198851,trade,Buy,GOLD,0.01,,5160.36,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-04T06:56:38+02:00,2026-03-04T06:56:38+02:00,2026-03-04T11:56:38+07:00,2026-03-04T11:56:38+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,98a50eaaa3a120863688680031ef4b3a55f7108e4974e47dc22619b63bdd4811,False
400862814:126015428,118198810,118198810,trade,Buy,GOLD,0.01,,5159.82,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-04T06:56:36+02:00,2026-03-04T06:56:36+02:00,2026-03-04T11:56:36+07:00,2026-03-04T11:56:36+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,c4a7fe0485eb7be3bc3172510f4c7b939869bec62cc62625b43dab9f52a5e75d,False
400862814:126015278,118198675,118198675,trade,Buy,GOLD,0.01,,5161.12,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-04T06:56:27+02:00,2026-03-04T06:56:27+02:00,2026-03-04T11:56:27+07:00,2026-03-04T11:56:27+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,7ae439c35d1e6fb5617d3cedd7fbabac2d809d33bd749014ac5422d37b8132c1,False
400862814:126015024,118198442,118198442,trade,Buy,GOLD,0.01,,5163.81,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-04T06:56:12+02:00,2026-03-04T06:56:12+02:00,2026-03-04T11:56:12+07:00,2026-03-04T11:56:12+07:00,2026-03-04,2026-03-04,,,,,,,MT5,9d864068-d1b1-4015-9897-cdce8cb7ce7b,2026-03-05T06:20:19Z,7b90b54f2c12a37e469586b7c204f0744b9c4c95778f9ac7fa2d1687d4134f4d,False
400862814:125702257,117905407,117904627,trade,Buy,GOLD,0.01,,5118.65,,,0.0,0.0,,-3.98,,0,,400862814,A_main_trade,USD,2026-03-03T20:23:24+02:00,2026-03-03T20:23:24+02:00,2026-03-04T01:23:24+07:00,2026-03-04T01:23:24+07:00,2026-03-03,2026-03-04,,,,,,,MT5,c78ab33c-14e2-4b19-a36e-b7574f9b02a2,2026-03-05T06:19:55Z,9d8f69895df082ce95fde81a308e3c731fe0cf8e4183583e3743669c528c3f38,False
400862814:125702121,117905294,117904610,trade,Buy,GOLD,0.01,,5116.61,,,0.0,0.0,,-3.04,,0,,400862814,A_main_trade,USD,2026-03-03T20:23:05+02:00,2026-03-03T20:23:05+02:00,2026-03-04T01:23:05+07:00,2026-03-04T01:23:05+07:00,2026-03-03,2026-03-04,,,,,,,MT5,c78ab33c-14e2-4b19-a36e-b7574f9b02a2,2026-03-05T06:19:55Z,fcd6449dfdaf0916e434db3758467efbbe649a42ff64e71467f5b5446e77b858,False
400862814:125701397,117904627,117904627,trade,Sell,GOLD,0.01,,5114.67,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-03T20:22:28+02:00,2026-03-03T20:22:28+02:00,2026-03-04T01:22:28+07:00,2026-03-04T01:22:28+07:00,2026-03-03,2026-03-04,,,,,,,MT5,c78ab33c-14e2-4b19-a36e-b7574f9b02a2,2026-03-05T06:19:55Z,2870daa0b1afd61ad7fc82b03d3008d1651cd5276f3d6867094dd13ee1bb6116,False
400862814:125701380,117904610,117904610,trade,Sell,GOLD,0.01,,5113.57,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-03T20:22:27+02:00,2026-03-03T20:22:27+02:00,2026-03-04T01:22:27+07:00,2026-03-04T01:22:27+07:00,2026-03-03,2026-03-04,,,,,,,MT5,c78ab33c-14e2-4b19-a36e-b7574f9b02a2,2026-03-05T06:19:55Z,43904c90489f494d75f47f136e7ef07ed4dddffa952595a0cb5adb55d4929d29,False
400862814:125701288,117904515,117902136,trade,Buy,GOLD,0.01,,5115.06,,,0.0,0.0,,-8.05,,0,,400862814,A_main_trade,USD,2026-03-03T20:22:23+02:00,2026-03-03T20:22:23+02:00,2026-03-04T01:22:23+07:00,2026-03-04T01:22:23+07:00,2026-03-03,2026-03-04,,,,,,,MT5,c78ab33c-14e2-4b19-a36e-b7574f9b02a2,2026-03-05T06:19:55Z,eabb1e02ac373cb047e1590cacc2deaba696faa625f8dbe679a06050e2b3f03c,False
400862814:125701250,117904479,117901521,trade,Buy,GOLD,0.01,,5115.12,,,0.0,0.0,,-9.94,,0,,400862814,A_main_trade,USD,2026-03-03T20:22:21+02:00,2026-03-03T20:22:21+02:00,2026-03-04T01:22:21+07:00,2026-03-04T01:22:21+07:00,2026-03-03,2026-03-04,,,,,,,MT5,c78ab33c-14e2-4b19-a36e-b7574f9b02a2,2026-03-05T06:19:55Z,864d4b9e6b842eed74a4ba99ef20412f2251525da9319995918c6d8f4c0587b4,False
400862814:125701198,117904429,117901621,trade,Buy,GOLD,0.01,,5114.29,,,0.0,0.0,,-5.71,,0,,400862814,A_main_trade,USD,2026-03-03T20:22:18+02:00,2026-03-03T20:22:18+02:00,2026-03-04T01:22:18+07:00,2026-03-04T01:22:18+07:00,2026-03-03,2026-03-04,,,,,,,MT5,c78ab33c-14e2-4b19-a36e-b7574f9b02a2,2026-03-05T06:19:55Z,c616bedc1142b950e5df5c3be6d6f6bac75a8dd4bda551c18567a49bd9a98a23,False
400862814:125700405,117903698,117903607,trade,Buy,GOLD,0.01,,5109.8,,,0.0,0.0,,0.89,,0,,400862814,A_main_trade,USD,2026-03-03T20:21:06+02:00,2026-03-03T20:21:06+02:00,2026-03-04T01:21:06+07:00,2026-03-04T01:21:06+07:00,2026-03-03,2026-03-04,,,,,,,MT5,c78ab33c-14e2-4b19-a36e-b7574f9b02a2,2026-03-05T06:19:55Z,3deba011f22d516ca03b5e5fbae801c0548f160873e0e6f85e3c2caf60eeff8d,False
400862814:125700301,117903607,117903607,trade,Sell,GOLD,0.01,,5110.69,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-03T20:20:56+02:00,2026-03-03T20:20:56+02:00,2026-03-04T01:20:56+07:00,2026-03-04T01:20:56+07:00,2026-03-03,2026-03-04,,,,,,,MT5,c78ab33c-14e2-4b19-a36e-b7574f9b02a2,2026-03-05T06:19:55Z,42cc89bf540ea1f57542b2d2aa03c0ecb3a22f4c6f9daaefce37cd951ea17417,False
400862814:125699967,117903286,117901546,trade,Buy,GOLD,0.01,,5107.97,,,0.0,0.0,,-2.69,,0,,400862814,A_main_trade,USD,2026-03-03T20:20:31+02:00,2026-03-03T20:20:31+02:00,2026-03-04T01:20:31+07:00,2026-03-04T01:20:31+07:00,2026-03-03,2026-03-04,,,,,,,MT5,c78ab33c-14e2-4b19-a36e-b7574f9b02a2,2026-03-05T06:19:55Z,98a584efb687f9fac2d1bce8679627783b6e3784acc3bf08acbd1e1db5b4a342,False
400862814:125698753,117902136,117902136,trade,Sell,GOLD,0.01,,5107.01,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-03T20:19:09+02:00,2026-03-03T20:19:09+02:00,2026-03-04T01:19:09+07:00,2026-03-04T01:19:09+07:00,2026-03-03,2026-03-04,,,,,,,MT5,c78ab33c-14e2-4b19-a36e-b7574f9b02a2,2026-03-05T06:19:55Z,f0683c657e6129a2b63faba953be5c1e03c4383aaff0e043ef173bd98bbc0011,False
400862814:125698203,117901621,117901621,trade,Sell,GOLD,0.01,,5108.58,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-03T20:18:22+02:00,2026-03-03T20:18:22+02:00,2026-03-04T01:18:22+07:00,2026-03-04T01:18:22+07:00,2026-03-03,2026-03-04,,,,,,,MT5,c78ab33c-14e2-4b19-a36e-b7574f9b02a2,2026-03-05T06:19:55Z,e633353b6109f670b819ff1ee133e85fd2bb8e31a0c1a3bb8c5a04562da309ad,False
400862814:125698114,117901546,117901546,trade,Sell,GOLD,0.01,,5105.28,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-03T20:18:18+02:00,2026-03-03T20:18:18+02:00,2026-03-04T01:18:18+07:00,2026-03-04T01:18:18+07:00,2026-03-03,2026-03-04,,,,,,,MT5,c78ab33c-14e2-4b19-a36e-b7574f9b02a2,2026-03-05T06:19:55Z,90fd96815590e468aea55d4f38ebf4386be8fd1e72cfe70f21a35b6c54a10981,False
400862814:125698087,117901521,117901521,trade,Sell,GOLD,0.01,,5105.18,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-03T20:18:17+02:00,2026-03-03T20:18:17+02:00,2026-03-04T01:18:17+07:00,2026-03-04T01:18:17+07:00,2026-03-03,2026-03-04,,,,,,,MT5,c78ab33c-14e2-4b19-a36e-b7574f9b02a2,2026-03-05T06:19:55Z,8c2c3e6284b497c45cb6c879953355edb210c6c3ff093411207b6d72b92195ea,False
400862814:125697478,117900954,117900635,trade,Buy,GOLD,0.01,,5103.42,,,0.0,0.0,,1.45,,0,,400862814,A_main_trade,USD,2026-03-03T20:17:22+02:00,2026-03-03T20:17:22+02:00,2026-03-04T01:17:22+07:00,2026-03-04T01:17:22+07:00,2026-03-03,2026-03-04,,,,,,,MT5,c78ab33c-14e2-4b19-a36e-b7574f9b02a2,2026-03-05T06:19:55Z,6dd22154c56eda555dde7ce5428bb5dd2b16d5ade5e5880d1a62a1a238ba347b,False
400862814:125697479,117900955,117900656,trade,Buy,GOLD,0.01,,5103.42,,,0.0,0.0,,2.4699999999999998,,0,,400862814,A_main_trade,USD,2026-03-03T20:17:22+02:00,2026-03-03T20:17:22+02:00,2026-03-04T01:17:22+07:00,2026-03-04T01:17:22+07:00,2026-03-03,2026-03-04,,,,,,,MT5,c78ab33c-14e2-4b19-a36e-b7574f9b02a2,2026-03-05T06:19:55Z,22acda61ad1e4b67f7ccba64d6ad8a8b359bceae8489381f16a32a16e7f68b0f,False
400862814:125697480,117900953,117900093,trade,Buy,GOLD,0.01,,5103.42,,,0.0,0.0,,2.69,,0,,400862814,A_main_trade,USD,2026-03-03T20:17:22+02:00,2026-03-03T20:17:22+02:00,2026-03-04T01:17:22+07:00,2026-03-04T01:17:22+07:00,2026-03-03,2026-03-04,,,,,,,MT5,c78ab33c-14e2-4b19-a36e-b7574f9b02a2,2026-03-05T06:19:55Z,86fe88fa9682ef8778f1025918112ddc17bbbbf6bb28bd1df617712851656f95,False
400862814:125697157,117900656,117900656,trade,Sell,GOLD,0.01,,5105.89,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-03T20:16:54+02:00,2026-03-03T20:16:54+02:00,2026-03-04T01:16:54+07:00,2026-03-04T01:16:54+07:00,2026-03-03,2026-03-04,,,,,,,MT5,c78ab33c-14e2-4b19-a36e-b7574f9b02a2,2026-03-05T06:19:55Z,205ecf81e4034a3e661d8cb4b6f9d8bb67948cc4065b42ca2334de250c5592f5,False
400862814:125697136,117900635,117900635,trade,Sell,GOLD,0.01,,5104.87,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-03T20:16:50+02:00,2026-03-03T20:16:50+02:00,2026-03-04T01:16:50+07:00,2026-03-04T01:16:50+07:00,2026-03-03,2026-03-04,,,,,,,MT5,c78ab33c-14e2-4b19-a36e-b7574f9b02a2,2026-03-05T06:19:55Z,e994509edf98ef3965eebc6bb7f2d94addc03b9c1270b055315510af2c97fdb2,False
400862814:125696551,117900093,117900093,trade,Sell,GOLD,0.01,,5106.11,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-03T20:16:22+02:00,2026-03-03T20:16:22+02:00,2026-03-04T01:16:22+07:00,2026-03-04T01:16:22+07:00,2026-03-03,2026-03-04,,,,,,,MT5,c78ab33c-14e2-4b19-a36e-b7574f9b02a2,2026-03-05T06:19:55Z,34fe20c6c7df7743b1ccbc2e245e99de64e6b9cb1dc17fb65b030348b1ce6e83,False
400862814:125009455,117275166,117273203,trade,Sell,GOLD,0.01,,5314.71,,,0.0,0.0,,-0.2,,0,,400862814,A_main_trade,USD,2026-03-03T11:33:05+02:00,2026-03-03T11:33:05+02:00,2026-03-03T16:33:05+07:00,2026-03-03T16:33:05+07:00,2026-03-03,2026-03-03,,,,,,,MT5,c78ab33c-14e2-4b19-a36e-b7574f9b02a2,2026-03-05T06:19:55Z,56e134e4f8c229b129d56549f10ac6bfca6b5b1d458bb13ce6f53d75bae80941,False
400862814:125009456,117275168,117269730,trade,Sell,GOLD,0.01,,5314.71,,,0.0,0.0,,-1.08,,0,,400862814,A_main_trade,USD,2026-03-03T11:33:05+02:00,2026-03-03T11:33:05+02:00,2026-03-03T16:33:05+07:00,2026-03-03T16:33:05+07:00,2026-03-03,2026-03-03,,,,,,,MT5,c78ab33c-14e2-4b19-a36e-b7574f9b02a2,2026-03-05T06:19:55Z,ff4b415bd150db0957f89d521f20b1a99ed422f13ca17b2f503e2ba594e1ca8d,False
400862814:125009457,117275167,117270038,trade,Sell,GOLD,0.01,,5314.71,,,0.0,0.0,,0.38,,0,,400862814,A_main_trade,USD,2026-03-03T11:33:05+02:00,2026-03-03T11:33:05+02:00,2026-03-03T16:33:05+07:00,2026-03-03T16:33:05+07:00,2026-03-03,2026-03-03,,,,,,,MT5,c78ab33c-14e2-4b19-a36e-b7574f9b02a2,2026-03-05T06:19:55Z,0259044e3c859fe2f8d5d5cd1c994297ddb9dc56744f972729f485de3d79f9d3,False
400862814:125009458,117275169,117269611,trade,Sell,GOLD,0.01,,5314.71,,,0.0,0.0,,-2.66,,0,,400862814,A_main_trade,USD,2026-03-03T11:33:05+02:00,2026-03-03T11:33:05+02:00,2026-03-03T16:33:05+07:00,2026-03-03T16:33:05+07:00,2026-03-03,2026-03-03,,,,,,,MT5,c78ab33c-14e2-4b19-a36e-b7574f9b02a2,2026-03-05T06:19:55Z,9eb4de556575590ea205bdaf03400e0d2ab59d83f6314a5bb861d287df7a77ae,False
400862814:125007349,117273203,117273203,trade,Buy,GOLD,0.01,,5314.91,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-03T11:27:04+02:00,2026-03-03T11:27:04+02:00,2026-03-03T16:27:04+07:00,2026-03-03T16:27:04+07:00,2026-03-03,2026-03-03,,,,,,,MT5,c78ab33c-14e2-4b19-a36e-b7574f9b02a2,2026-03-05T06:19:55Z,60d5776de09461af79d503e3fbbb05b1c4bdad5eaf69d8b0bf6becbd4d655e3b,False
400862814:125006961,117272823,117269676,trade,Sell,GOLD,0.01,,5316.84,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-03T11:26:22+02:00,2026-03-03T11:26:22+02:00,2026-03-03T16:26:22+07:00,2026-03-03T16:26:22+07:00,2026-03-03,2026-03-03,,,,,,,MT5,c78ab33c-14e2-4b19-a36e-b7574f9b02a2,2026-03-05T06:19:55Z,9bea13cf561a08391e23d1761dd9792e8701035df35e8f1449ebe62130be94b7,False
400862814:125004021,117270038,117270038,trade,Buy,GOLD,0.01,,5314.33,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-03T11:21:09+02:00,2026-03-03T11:21:09+02:00,2026-03-03T16:21:09+07:00,2026-03-03T16:21:09+07:00,2026-03-03,2026-03-03,,,,,,,MT5,c78ab33c-14e2-4b19-a36e-b7574f9b02a2,2026-03-05T06:19:55Z,a8a69781fcfb8b6157e8475ce1217bbd5ea89e973509ae15f430f6371ce6a25f,False
400862814:125003687,117269730,117269730,trade,Buy,GOLD,0.01,,5315.79,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-03T11:20:42+02:00,2026-03-03T11:20:42+02:00,2026-03-03T16:20:42+07:00,2026-03-03T16:20:42+07:00,2026-03-03,2026-03-03,,,,,,,MT5,c78ab33c-14e2-4b19-a36e-b7574f9b02a2,2026-03-05T06:19:55Z,f9bb58bb99c0fcbfd8207e73419ba0569b4e920f0a83a9cefa00d1046772932b,False
400862814:125003628,117269676,117269676,trade,Buy,GOLD,0.01,,5316.84,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-03T11:20:36+02:00,2026-03-03T11:20:36+02:00,2026-03-03T16:20:36+07:00,2026-03-03T16:20:36+07:00,2026-03-03,2026-03-03,,,,,,,MT5,c78ab33c-14e2-4b19-a36e-b7574f9b02a2,2026-03-05T06:19:55Z,4961bc96a1467d6ebcc98aa2a86fff73098868f2bde1701026e3f8dcd1c91716,False
400862814:125003564,117269611,117269611,trade,Buy,GOLD,0.01,,5317.37,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-03T11:20:31+02:00,2026-03-03T11:20:31+02:00,2026-03-03T16:20:31+07:00,2026-03-03T16:20:31+07:00,2026-03-03,2026-03-03,,,,,,,MT5,c78ab33c-14e2-4b19-a36e-b7574f9b02a2,2026-03-05T06:19:55Z,c78dbc7e7cd6b98950913f1262f0ac48b04cad06785e0aabba11066b1b9f41be,False
400862814:125002930,117269015,117267942,trade,Sell,GOLD,0.01,,5318.46,,,0.0,0.0,,2.55,,0,,400862814,A_main_trade,USD,2026-03-03T11:19:19+02:00,2026-03-03T11:19:19+02:00,2026-03-03T16:19:19+07:00,2026-03-03T16:19:19+07:00,2026-03-03,2026-03-03,,,,,,,MT5,c78ab33c-14e2-4b19-a36e-b7574f9b02a2,2026-03-05T06:19:55Z,1d723ad919fb1c005fe046073a8d4223bc4b8a2be0b9353ee397b46b8f02b32d,False
400862814:125002316,117268441,117268032,trade,Sell,GOLD,0.01,,5318.98,,,0.0,0.0,,2.09,,0,,400862814,A_main_trade,USD,2026-03-03T11:18:21+02:00,2026-03-03T11:18:21+02:00,2026-03-03T16:18:21+07:00,2026-03-03T16:18:21+07:00,2026-03-03,2026-03-03,,,,,,,MT5,c78ab33c-14e2-4b19-a36e-b7574f9b02a2,2026-03-05T06:19:55Z,ff04773d8d062fc9087b5df9bf2577dc53efeda11ea75fb21754518631c12837,False
400862814:125001876,117268032,117268032,trade,Buy,GOLD,0.01,,5316.89,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-03T11:17:54+02:00,2026-03-03T11:17:54+02:00,2026-03-03T16:17:54+07:00,2026-03-03T16:17:54+07:00,2026-03-03,2026-03-03,,,,,,,MT5,c78ab33c-14e2-4b19-a36e-b7574f9b02a2,2026-03-05T06:19:55Z,13307814136282ea499c8c2f1d1252c5a89fb6b219cc833c2fb51149122d507d,False
400862814:125001781,117267942,117267942,trade,Buy,GOLD,0.01,,5315.91,,,0.0,0.0,,0.0,,0,,400862814,A_main_trade,USD,2026-03-03T11:17:40+02:00,2026-03-03T11:17:40+02:00,2026-03-03T16:17:40+07:00,2026-03-03T16:17:40+07:00,2026-03-03,2026-03-03,,,,,,,MT5,c78ab33c-14e2-4b19-a36e-b7574f9b02a2,2026-03-05T06:19:55Z,1b4e3bd591616445f23652a279b4c31009cc3899b0d44205b7ca35f506ee4c8c,False
400862814:124908974,117182009,117149566,trade,Sell,GOLD,0.01,,5309.49,,,0.0,0.0,,-38.67,,0,,400862814,A_main_trade,USD,2026-03-03T09:54:28+02:00,2026-03-03T09:54:28+02:00,2026-03-03T14:54:28+07:00,2026-03-03T14:54:28+07:00,2026-03-03,2026-03-03,,,,,,,MT5,c78ab33c-14e2-4b19-a36e-b7574f9b02a2,2026-03-05T06:19:55Z,33bf079f2db1e34227604d1ef4bc481b5edb5cfd63fc2cf89b1690be05a770eb,False
400862814:124908975,117182011,117145796,trade,Sell,GOLD,0.01,,5309.49,,,0.0,0.0,,-47.41,,0,,400862814,A_main_trade,USD,2026-03-03T09:54:28+02:00,2026-03-03T09:54:28+02:00,2026-03-03T14:54:28+07:00,2026-03-03T14:54:28+07:00,2026-03-03,2026-03-03,,,,,,,MT5,c78ab33c-14e2-4b19-a36e-b7574f9b02a2,2026-03-05T06:19:55Z,c8004a0beb7ac30c6f6fe97a1464257724c801dc8497fd202d3c0410e4b15279,False
400862814:124908976,117182005,117173965,trade,Sell,GOLD,0.01,,5309.49,,,0.0,0.0,,-19.81,,0,,400862814,A_main_trade,USD,2026-03-03T09:54:28+02:00,2026-03-03T09:54:28+02:00,2026-03-03T14:54:28+07:00,2026-03-03T14:54:28+07:00,2026-03-03,2026-03-03,,,,,,,MT5,c78ab33c-14e2-4b19-a36e-b7574f9b02a2,2026-03-05T06:19:55Z,ef5460971e797a1eb79272daac3ce5d09ab1f41aa857d32a6c1460da45d1def5,False
400862814:124908977,117182006,117154011,trade,Sell,GOLD,0.01,,5309.49,,,0.0,0.0,,-37.1,,0,,400862814,A_main_trade,USD,2026-03-03T09:54:28+02:00,2026-03-03T09:54:28+02:00,2026-03-03T14:54:28+07:00,2026-03-03T14:54:28+07:00,2026-03-03,2026-03-03,,,,,,,MT5,c78ab33c-14e2-4b19-a36e-b7574f9b02a2,2026-03-05T06:19:55Z,95641e7a41361be715cb27ad4e57f6d3c2844bdf08d054a957554e55d4f56b56,False
400862814:124908978,117182007,117173937,trade,Sell,GOLD,0.01,,5309.49,,,0.0,0.0,,-19.41,,0,,400862814,A_main_trade,USD,2026-03-03T09:54:28+02:00,2026-03-03T09:54:28+02:00,2026-03-03T14:54:28+07:00,2026-03-03T14:54:28+07:00,2026-03-03,2026-03-03,,,,,,,MT5,c78ab33c-14e2-4b19-a36e-b7574f9b02a2,2026-03-05T06:19:55Z,c7cabdca53f1898e807c919ef662e8ae3438aee4fe40498fa6169bd3ff49af99,False
400862814:124908979,117182010,117146760,trade,Sell,GOLD,0.01,,5309.49,,,0.0,0.0,,-44.21,,0,,400862814,A_main_trade,USD,2026-03-03T09:54:28+02:00,2026-03-03T09:54:28+02:00,2026-03-03T14:54:28+07:00,2026-03-03T14:54:28+07:00,2026-03-03,2026-03-03,,,,,,,MT5,c78ab33c-14e2-4b19-a36e-b7574f9b02a2,2026-03-05T06:19:55Z,7fbfb4a1da2329f78164603e354ec5c3a01b47e062ed9af80eb53bd78fc63da2,False
400862814:124908980,117182004,117174872,trade,Sell,GOLD,0.01,,5309.49,,,0.0,0.0,,-19.33,,0,,400862814,A_main_trade,USD,2026-03-03T09:54:28+02:00,2026-03-03T09:54:28+02:00,2026-03-03T14:54:28+07:00,2026-03-03T14:54:28+07:00,2026-03-03,2026-03-03,,,,,,,MT5,c78ab33c-14e2-4b19-a36e-b7574f9b02a2,2026-03-05T06:19:55Z,5e6e624052aa3b06f784e44f393a5831ff3f020f8101efda083c91ae56d31f62,False
400862814:124908981,117182012,117138019,trade,Sell,GOLD,0.01,,5309.49,,,0.0,0.0,,-49.35,,0,,400862814,A_main_trade,USD,2026-03-03T09:54:28+02:00,2026-03-03T09:54:28+02:00,2026-03-03T14:54:28+07:00,2026-03-03T14:54:28+07:00,2026-03-03,2026-03-03,,,,,,,MT5,c78ab33c-14e2-4b19-a36e-b7574f9b02a2,2026-03-05T06:19:55Z,b8767e3d9a0bf273cbc139f17277c6e18203e350387afd668ddce91938c25cfe,False
400862814:124908982,117182008,117149560,trade,Sell,GOLD,0.01,,5309.49,,,0.0,0.0,,-38.94,,0,,400862814,A_main_trade,USD,2026-03-03T09:54:28+02:00,2026-03-03T09:54:28+02:00,2026-03-03T14:54:28+07:00,2026-03-03T14:54:28+07:00,2026-03-03,2026-03-03,,,,,,,MT5,c78ab33c-14e2-4b19-a36e-b7574f9b02a2,2026-03-05T06:19:55Z,e4aaea2a3bf63890b783ddda24cbb145462bc06ba0ff546cf4ba57b208cee052,False
400862814:124908983,117182014,117129887,trade,Sell,GOLD,0.01,,5309.49,,,0.0,0.0,,-51.56,,0,,400862814,A_main_trade,USD,2026-03-03T09:54:28+02:00,2026-03-03T09:54:28+02:00,2026-03-03T14:54:28+07:00,2026-03-03T14:54:28+07:00,2026-03-03,2026-03-03,,,,,,,MT5,c78ab33c-14e2-4b19-a36e-b7574f9b02a2,2026-03-05T06:19:55Z,889c4ea1521c336fcd60321ade4da166c3e270d64f1f5661dcb58ea1f718093b,False
